,P,I,D,P_pbest,I_pbest,D_pbest,P_gbest,I_gbest,D_gbest,V_p,V_i,V_d,erro,erro_gbest
31,61.65624342674229,46.834545828881794,0.07988695685391511,61.65624342674229,46.834545828881794,0.07988695685391511,61.65624342674229,46.834545828881794,0.07988695685391511,0.0013529521555915905,-0.0026241793880477362,3.203120405655576e-06,14.996693905941127,14.996693905941127
32,61.657596378897885,46.831921649493744,0.07989015997432077,61.657596378897885,46.831921649493744,0.07989015997432077,61.69624076001592,46.78552201302243,0.08454990380122607,0.0005098833482998046,0.0009802370684759705,-6.365118846593172e-07,14.996336194702145,14.97360704484237
33,61.658106262246186,46.83290188656222,0.07988952346243611,61.658106262246186,46.83290188656222,0.07988952346243611,61.78877556906545,46.802368893050584,0.08351525961131184,0.00898234460320344,-0.01673393679312187,0.001010159591156013,14.996266387972787,14.956582518030725
34,61.66708860684939,46.816167949769095,0.08089968305359212,61.66708860684939,46.816167949769095,0.08089968305359212,61.823648907400056,46.7960759024239,0.08372086016323485,0.03310764960964678,-0.004519913626841519,0.0005851694130975297,14.988217489414513,14.949559477391286
35,61.70019625645904,46.81164803614225,0.08148485246668964,61.70019625645904,46.81164803614225,0.08148485246668964,61.922634344643825,46.82866894738691,0.0799819371251081,0.0480889428963056,-0.005399232148523411,0.0004952278636565947,14.978998327526993,14.943813991945762
36,61.748285199355344,46.806248803993725,0.08198008033034623,61.748285199355344,46.806248803993725,0.08198008033034623,61.922694369931044,46.760822118003226,0.0800609314594809,0.06871969388461344,0.008021070448509844,-0.0004241775419865374,14.967707594264127,14.941512296322056
37,61.817004893239954,46.81426987444223,0.0815559027883597,61.817004893239954,46.81426987444223,0.0815559027883597,61.922694369931044,46.760822118003226,0.0800609314594809,0.06556992231417114,-0.01902075792821037,-0.00033169842388552803,14.9560973491024,14.941512296322056
38,61.88257481555412,46.79524911651402,0.08122420436447417,61.88257481555412,46.79524911651402,0.08122420436447417,61.88333086529417,46.79133191272791,0.08361592146083863,0.04875165434245303,-0.011749027670235092,-0.00025813197822879006,14.944228448303166,14.938078789474973
39,61.931326469896575,46.78350008884379,0.08096607238624538,61.931326469896575,46.78350008884379,0.08096607238624538,61.91190262524556,46.78101487053473,0.08492812508714957,0.018544875267874655,0.0030069171784138423,0.0005697169460849906,14.93562515970574,14.932618699469707
40,61.94987134516445,46.7865070060222,0.08153578933233037,61.94987134516445,46.7865070060222,0.08153578933233037,61.94987134516445,46.7865070060222,0.08153578933233037,0.002570740275668122,-0.0019998822975266315,0.0007455915376506938,14.929755179291199,14.929755179291199
41,61.95244208544012,46.78450712372467,0.08228138086998106,61.95244208544012,46.78450712372467,0.08228138086998106,61.95244208544012,46.78450712372467,0.08228138086998106,0.0009688277992328059,0.0007470368716193938,-0.0001481611100167833,14.926858955347102,14.926858955347102
42,61.95341091323935,46.785254160596295,0.08213321975996428,61.95244208544012,46.78450712372467,0.08228138086998106,61.95244208544012,46.78450712372467,0.08228138086998106,0.0003651194612883309,-0.0002790484661310226,2.944201135996327e-05,14.927092960131066,14.926858955347102
43,61.95377603270064,46.78497511213016,0.08216266177132424,61.95244208544012,46.78450712372467,0.08228138086998106,61.94220665186383,46.78450911442902,0.08361496354411298,-0.00022389982352577346,-0.0007350902388480091,0.00013471223953500565,14.926933287047053,14.92665063707431
44,61.953552132877114,46.784240021891314,0.08229737401085925,61.953552132877114,46.784240021891314,0.08229737401085925,61.94879957376282,46.784511165093114,0.08379506545800734,-0.002910307496994257,-0.00025051573921066895,0.00037492489764477226,14.926597486987587,14.925295462795868
45,61.95064182538012,46.7839895061521,0.08267229890850403,61.95064182538012,46.7839895061521,0.08267229890850403,61.95190057713079,46.78451046181918,0.08374823725255469,-0.00217783330244336,0.00018922531185420544,0.00025013178330260595,14.926289579941125,14.924725307257079
46,61.94846399207768,46.78417873146396,0.08292243069180663,61.94846399207768,46.78417873146396,0.08292243069180663,61.954293464560955,46.78450431188627,0.08345494772735566,-0.0005344339499392634,0.00011308725458245193,0.00018351216650560912,14.92625199375172,14.924469045492655
47,61.94792955812774,46.78429181871854,0.08310594285831224,61.94792955812774,46.78429181871854,0.08310594285831224,61.9542978280815,46.78450640659669,0.08352024509379413,0.001124581578270301,7.260798671122761e-05,7.896007223420292e-05,14.926077334173486,14.924413232547401
48,61.94905413970601,46.78436442670525,0.08318490293054645,61.94905413970601,46.78436442670525,0.08318490293054645,61.95729371131534,46.786352325754706,0.08312280008022781,0.001872366945526862,4.8575275400626086e-05,7.411235499093033e-05,14.925758740787806,14.924318593090376
49,61.950926506651534,46.78441300198065,0.08325901528553738,61.950926506651534,46.78441300198065,0.08325901528553738,61.95753778423926,46.78405119522487,0.08312056711823297,0.0025798355833244998,0.0006830997078675451,-2.818856588200688e-05,14.92531140226525,14.924213744702431
50,61.95350634223486,46.785096101688524,0.08323082671965537,61.95350634223486,46.785096101688524,0.08323082671965537,61.95753778423926,46.78405119522487,0.08312056711823297,0.0024760798772453106,-0.0003827950770851916,-2.440811507844349e-05,14.924870197274997,14.924213744702431
51,61.95598242211211,46.78471330661144,0.08320641860457692,61.95598242211211,46.78471330661144,0.08320641860457692,61.95626302818856,46.78475433181209,0.08344458606626955,0.0018501593133563,-0.00022560823197285032,-1.9049276755996392e-05,14.924416795285095,14.92410907618941
52,61.957832581425464,46.784487698379465,0.08318736932782092,61.957832581425464,46.784487698379465,0.08318736932782092,61.95720071400607,46.78451469475874,0.08337268689192336,0.0007610920797713634,9.874570437697804e-05,5.540991599144843e-05,14.924081156439867,14.923992202660218
